t	Ecin	Epot	Rg	buf4	buf5
40803.000000	0.500511	0.510752	0.798183	0.658429	-0.001732
40804.000000	0.500512	0.510753	0.798181	0.658425	-0.001735
40805.000000	0.500515	0.510764	0.798178	0.658420	-0.001738
40806.000000	0.500521	0.510778	0.798178	0.658421	-0.001744
40807.000000	0.500521	0.510781	0.798181	0.658426	-0.001744
40808.000000	0.500522	0.510774	0.798177	0.658420	-0.001742
40809.000000	0.500519	0.510769	0.798174	0.658415	-0.001748
40810.000000	0.500519	0.510767	0.798174	0.658413	-0.001751
40811.000000	0.500520	0.510761	0.798178	0.658421	-0.001751
40812.000000	0.500523	0.510765	0.798181	0.658427	-0.001757
40813.000000	0.500525	0.510772	0.798182	0.658427	-0.001766
40814.000000	0.500528	0.510766	0.798186	0.658434	-0.001778
40815.000000	0.500531	0.510768	0.798188	0.658438	-0.001785
40816.000000	0.500535	0.510770	0.798183	0.658430	-0.001788
40817.000000	0.500537	0.510771	0.798179	0.658424	-0.001786
40818.000000	0.500539	0.510780	0.798175	0.658417	-0.001782
40819.000000	0.500538	0.510787	0.798171	0.658411	-0.001778
40820.000000	0.500538	0.510792	0.798169	0.658407	-0.001776
40821.000000	0.500537	0.510800	0.798173	0.658414	-0.001787
40822.000000	0.500535	0.510803	0.798172	0.658412	-0.001794
40823.000000	0.500542	0.510806	0.798169	0.658407	-0.001793
40824.000000	0.500536	0.510801	0.798165	0.658402	-0.001786
40825.000000	0.500533	0.510799	0.798167	0.658405	-0.001774
40826.000000	0.500528	0.510793	0.798170	0.658408	-0.001762
40827.000000	0.500524	0.510786	0.798167	0.658404	-0.001759
40828.000000	0.500521	0.510781	0.798162	0.658396	-0.001757
40829.000000	0.500517	0.510779	0.798158	0.658390	-0.001762
40830.000000	0.500515	0.510775	0.798156	0.658387	-0.001758
40831.000000	0.500517	0.510772	0.798157	0.658387	-0.001749
40832.000000	0.500514	0.510766	0.798155	0.658385	-0.001750
40833.000000	0.500507	0.510761	0.798159	0.658391	-0.001756
40834.000000	0.500507	0.510756	0.798159	0.658390	-0.001764
40835.000000	0.500511	0.510757	0.798159	0.658391	-0.001775
40836.000000	0.500507	0.510749	0.798160	0.658392	-0.001784
40837.000000	0.500507	0.510752	0.798159	0.658390	-0.001783
40838.000000	0.500515	0.510751	0.798155	0.658384	-0.001779
40839.000000	0.500516	0.510750	0.798157	0.658387	-0.001785
40840.000000	0.500517	0.510746	0.798159	0.658390	-0.001799
40841.000000	0.500516	0.510746	0.798159	0.658390	-0.001807
40842.000000	0.500515	0.510746	0.798159	0.658390	-0.001817
40843.000000	0.500511	0.510747	0.798164	0.658398	-0.001827
40844.000000	0.500509	0.510750	0.798165	0.658400	-0.001830
40845.000000	0.500508	0.510762	0.798162	0.658394	-0.001830
40846.000000	0.500505	0.510770	0.798157	0.658387	-0.001829
40847.000000	0.500503	0.510767	0.798157	0.658387	-0.001828
40848.000000	0.500502	0.510764	0.798158	0.658388	-0.001817
40849.000000	0.500500	0.510759	0.798153	0.658380	-0.001813
40850.000000	0.500500	0.510757	0.798151	0.658377	-0.001818
40851.000000	0.500500	0.510763	0.798153	0.658381	-0.001832
40852.000000	0.500497	0.510767	0.798158	0.658388	-0.001844
40853.000000	0.500496	0.510773	0.798164	0.658399	-0.001852
40854.000000	0.500496	0.510773	0.798161	0.658395	-0.001855
40855.000000	0.500495	0.510772	0.798164	0.658399	-0.001858
40856.000000	0.500487	0.510763	0.798167	0.658405	-0.001864
40857.000000	0.500485	0.510762	0.798171	0.658411	-0.001874
40858.000000	0.500482	0.510760	0.798174	0.658417	-0.001888
40859.000000	0.500481	0.510756	0.798175	0.658418	-0.001902
40860.000000	0.500477	0.510749	0.798172	0.658413	-0.001909
40861.000000	0.500477	0.510744	0.798167	0.658405	-0.001909
40862.000000	0.500473	0.510744	0.798161	0.658396	-0.001910
40863.000000	0.500469	0.510739	0.798156	0.658389	-0.001910
40864.000000	0.500471	0.510739	0.798155	0.658389	-0.001922
40865.000000	0.500474	0.510739	0.798158	0.658393	-0.001937
40866.000000	0.500473	0.510732	0.798156	0.658390	-0.001938
40867.000000	0.500472	0.510727	0.798161	0.658398	-0.001944
40868.000000	0.500472	0.510731	0.798161	0.658398	-0.001950
40869.000000	0.500468	0.510734	0.798157	0.658392	-0.001958
40870.000000	0.500464	0.510729	0.798154	0.658386	-0.001959
40871.000000	0.500463	0.510730	0.798154	0.658387	-0.001962
40872.000000	0.500459	0.510730	0.798151	0.658382	-0.001966
40873.000000	0.500456	0.510725	0.798151	0.658381	-0.001967
40874.000000	0.500456	0.510725	0.798153	0.658383	-0.001972
40875.000000	0.500451	0.510724	0.798158	0.658392	-0.001975
40876.000000	0.500448	0.510729	0.798160	0.658396	-0.001982
40877.000000	0.500450	0.510733	0.798165	0.658404	-0.001998
40878.000000	0.500448	0.510728	0.798169	0.658410	-0.002012
40879.000000	0.500445	0.510728	0.798169	0.658410	-0.002020
40880.000000	0.500449	0.510720	0.798171	0.658412	-0.002012
40881.000000	0.500447	0.510713	0.798176	0.658421	-0.001993
40882.000000	0.500451	0.510707	0.798175	0.658420	-0.001980
40883.000000	0.500454	0.510708	0.798171	0.658413	-0.001979
40884.000000	0.500450	0.510711	0.798168	0.658409	-0.001985
40885.000000	0.500448	0.510706	0.798169	0.658410	-0.001990
40886.000000	0.500450	0.510702	0.798167	0.658407	-0.001985
40887.000000	0.500449	0.510698	0.798172	0.658414	-0.001982
40888.000000	0.500446	0.510696	0.798172	0.658414	-0.001976
40889.000000	0.500442	0.510688	0.798169	0.658409	-0.001979
40890.000000	0.500441	0.510684	0.798166	0.658404	-0.001981
40891.000000	0.500443	0.510684	0.798167	0.658405	-0.001972
40892.000000	0.500445	0.510691	0.798169	0.658409	-0.001963
40893.000000	0.500444	0.510692	0.798163	0.658401	-0.001960
40894.000000	0.500442	0.510693	0.798161	0.658396	-0.001963
40895.000000	0.500442	0.510693	0.798159	0.658393	-0.001970
40896.000000	0.500439	0.510699	0.798162	0.658398	-0.001976
40897.000000	0.500443	0.510701	0.798162	0.658399	-0.001984
40898.000000	0.500445	0.510707	0.798158	0.658393	-0.001986
40899.000000	0.500449	0.510710	0.798157	0.658390	-0.001983
40900.000000	0.500448	0.510703	0.798157	0.658391	-0.001972
40901.000000	0.500445	0.510700	0.798157	0.658390	-0.001966
40902.000000	0.500449	0.510713	0.798160	0.658396	-0.001950
40903.000000	0.500454	0.510720	0.798164	0.658402	-0.001939
40904.000000	0.500452	0.510719	0.798158	0.658394	-0.001943
40905.000000	0.500452	0.510722	0.798158	0.658393	-0.001941
40906.000000	0.500454	0.510731	0.798156	0.658389	-0.001934
40907.000000	0.500453	0.510728	0.798157	0.658390	-0.001922
40908.000000	0.500459	0.510727	0.798157	0.658390	-0.001915
40909.000000	0.500461	0.510728	0.798162	0.658399	-0.001928
40910.000000	0.500459	0.510726	0.798161	0.658398	-0.001938
40911.000000	0.500459	0.510723	0.798158	0.658392	-0.001934
40912.000000	0.500460	0.510724	0.798158	0.658393	-0.001928
40913.000000	0.500464	0.510733	0.798162	0.658399	-0.001921
40914.000000	0.500473	0.510750	0.798163	0.658400	-0.001914
40915.000000	0.500473	0.510756	0.798161	0.658397	-0.001911
40916.000000	0.500469	0.510757	0.798161	0.658396	-0.001913
40917.000000	0.500467	0.510759	0.798158	0.658391	-0.001914
40918.000000	0.500463	0.510752	0.798151	0.658382	-0.001916
40919.000000	0.500465	0.510755	0.798152	0.658383	-0.001927
40920.000000	0.500461	0.510755	0.798150	0.658379	-0.001931
40921.000000	0.500457	0.510752	0.798148	0.658376	-0.001942
40922.000000	0.500455	0.510752	0.798149	0.658377	-0.001957
40923.000000	0.500456	0.510754	0.798150	0.658379	-0.001961
40924.000000	0.500455	0.510760	0.798153	0.658384	-0.001967
40925.000000	0.500451	0.510756	0.798157	0.658389	-0.001982
40926.000000	0.500449	0.510750	0.798160	0.658395	-0.001995
40927.000000	0.500449	0.510744	0.798156	0.658389	-0.001992
40928.000000	0.500454	0.510747	0.798159	0.658393	-0.001978
40929.000000	0.500461	0.510744	0.798154	0.658386	-0.001972
40930.000000	0.500461	0.510739	0.798151	0.658382	-0.001974
40931.000000	0.500470	0.510740	0.798151	0.658380	-0.001970
40932.000000	0.500472	0.510745	0.798155	0.658387	-0.001954
40933.000000	0.500473	0.510748	0.798155	0.658387	-0.001948
40934.000000	0.500473	0.510756	0.798153	0.658384	-0.001950
40935.000000	0.500475	0.510766	0.798157	0.658390	-0.001956
40936.000000	0.500474	0.510762	0.798156	0.658388	-0.001958
40937.000000	0.500471	0.510757	0.798154	0.658385	-0.001956
40938.000000	0.500467	0.510750	0.798153	0.658383	-0.001960
40939.000000	0.500463	0.510744	0.798151	0.658379	-0.001968
40940.000000	0.500457	0.510742	0.798150	0.658376	-0.001975
40941.000000	0.500455	0.510734	0.798152	0.658379	-0.001989
40942.000000	0.500456	0.510736	0.798157	0.658389	-0.002008
40943.000000	0.500453	0.510731	0.798157	0.658389	-0.002018
40944.000000	0.500453	0.510733	0.798156	0.658386	-0.002019
40945.000000	0.500456	0.510739	0.798155	0.658384	-0.002020
40946.000000	0.500462	0.510748	0.798152	0.658380	-0.002022
40947.000000	0.500470	0.510754	0.798153	0.658380	-0.002013
40948.000000	0.500473	0.510755	0.798151	0.658378	-0.002006
40949.000000	0.500474	0.510754	0.798155	0.658383	-0.001997
40950.000000	0.500477	0.510757	0.798160	0.658393	-0.001981
40951.000000	0.500487	0.510767	0.798158	0.658389	-0.001980
40952.000000	0.500487	0.510770	0.798158	0.658389	-0.001983
40953.000000	0.500485	0.510763	0.798158	0.658389	-0.001984
40954.000000	0.500482	0.510760	0.798160	0.658392	-0.001989
40955.000000	0.500479	0.510763	0.798159	0.658390	-0.002000
40956.000000	0.500473	0.510760	0.798154	0.658382	-0.002009
40957.000000	0.500467	0.510750	0.798150	0.658376	-0.002014
40958.000000	0.500463	0.510747	0.798144	0.658368	-0.002016
40959.000000	0.500469	0.510743	0.798139	0.658359	-0.002014
40960.000000	0.500471	0.510744	0.798134	0.658352	-0.002016
40961.000000	0.500466	0.510739	0.798131	0.658348	-0.002024
40962.000000	0.500464	0.510737	0.798133	0.658350	-0.002033
40963.000000	0.500463	0.510732	0.798134	0.658351	-0.002040
40964.000000	0.500464	0.510730	0.798130	0.658346	-0.002043
40965.000000	0.500467	0.510724	0.798131	0.658346	-0.002037
40966.000000	0.500469	0.510720	0.798134	0.658351	-0.002022
40967.000000	0.500472	0.510722	0.798133	0.658350	-0.002014
40968.000000	0.500471	0.510726	0.798132	0.658347	-0.002022
40969.000000	0.500476	0.510729	0.798130	0.658344	-0.002027
40970.000000	0.500478	0.510725	0.798129	0.658342	-0.002017
40971.000000	0.500479	0.510722	0.798132	0.658347	-0.002007
40972.000000	0.500488	0.510729	0.798128	0.658341	-0.002002
40973.000000	0.500486	0.510730	0.798126	0.658337	-0.001997
40974.000000	0.500482	0.510725	0.798122	0.658331	-0.001997
40975.000000	0.500485	0.510729	0.798123	0.658333	-0.002000
40976.000000	0.500490	0.510736	0.798125	0.658336	-0.002012
40977.000000	0.500499	0.510741	0.798121	0.658329	-0.002012
40978.000000	0.500499	0.510736	0.798117	0.658323	-0.002009
40979.000000	0.500496	0.510730	0.798117	0.658323	-0.002011
40980.000000	0.500493	0.510726	0.798120	0.658327	-0.002010
40981.000000	0.500490	0.510724	0.798124	0.658334	-0.001995
40982.000000	0.500485	0.510718	0.798128	0.658342	-0.001986
40983.000000	0.500482	0.510718	0.798130	0.658344	-0.001981
40984.000000	0.500479	0.510716	0.798132	0.658347	-0.001979
40985.000000	0.500476	0.510713	0.798134	0.658350	-0.001980
40986.000000	0.500476	0.510719	0.798134	0.658351	-0.001977
40987.000000	0.500475	0.510724	0.798132	0.658346	-0.001974
40988.000000	0.500476	0.510732	0.798130	0.658343	-0.001979
40989.000000	0.500479	0.510739	0.798135	0.658353	-0.001994
40990.000000	0.500481	0.510734	0.798134	0.658351	-0.002001
40991.000000	0.500479	0.510730	0.798133	0.658348	-0.002007
40992.000000	0.500479	0.510725	0.798134	0.658351	-0.002022
40993.000000	0.500479	0.510726	0.798136	0.658353	-0.002030
40994.000000	0.500481	0.510731	0.798134	0.658349	-0.002032
40995.000000	0.500482	0.510742	0.798133	0.658347	-0.002030
40996.000000	0.500484	0.510743	0.798135	0.658352	-0.002037
40997.000000	0.500482	0.510739	0.798138	0.658356	-0.002052
40998.000000	0.500480	0.510730	0.798136	0.658353	-0.002055
40999.000000	0.500473	0.510720	0.798133	0.658347	-0.002053
41000.000000	0.500472	0.510722	0.798131	0.658344	-0.002055
41001.000000	0.500477	0.510725	0.798131	0.658344	-0.002061
41002.000000	0.500482	0.510723	0.798131	0.658344	-0.002056
41003.000000	0.500483	0.510718	0.798129	0.658341	-0.002048
41004.000000	0.500479	0.510712	0.798129	0.658340	-0.002041
41005.000000	0.500476	0.510705	0.798132	0.658345	-0.002028
41006.000000	0.500479	0.510713	0.798131	0.658343	-0.002024
41007.000000	0.500484	0.510727	0.798131	0.658342	-0.002018
41008.000000	0.500485	0.510730	0.798130	0.658341	-0.002012
41009.000000	0.500491	0.510732	0.798129	0.658338	-0.002009
41010.000000	0.500492	0.510726	0.798126	0.658333	-0.002003
41011.000000	0.500493	0.510721	0.798124	0.658330	-0.001997
41012.000000	0.500492	0.510719	0.798129	0.658339	-0.001992
41013.000000	0.500491	0.510717	0.798123	0.658331	-0.001999
41014.000000	0.500489	0.510718	0.798119	0.658325	-0.002002
41015.000000	0.500491	0.510714	0.798116	0.658320	-0.002004
41016.000000	0.500486	0.510706	0.798114	0.658316	-0.002010
41017.000000	0.500481	0.510702	0.798117	0.658320	-0.002022
41018.000000	0.500478	0.510700	0.798122	0.658330	-0.002040
41019.000000	0.500477	0.510693	0.798123	0.658331	-0.002052
41020.000000	0.500475	0.510690	0.798121	0.658327	-0.002047
41021.000000	0.500475	0.510681	0.798127	0.658338	-0.002037
41022.000000	0.500475	0.510676	0.798133	0.658348	-0.002040
41023.000000	0.500472	0.510673	0.798140	0.658361	-0.002052
41024.000000	0.500470	0.510669	0.798139	0.658360	-0.002053
41025.000000	0.500468	0.510668	0.798135	0.658354	-0.002055
41026.000000	0.500464	0.510668	0.798139	0.658360	-0.002064
41027.000000	0.500462	0.510666	0.798143	0.658367	-0.002072
41028.000000	0.500465	0.510674	0.798138	0.658360	-0.002073
41029.000000	0.500464	0.510670	0.798132	0.658352	-0.002074
41030.000000	0.500461	0.510666	0.798134	0.658354	-0.002083
41031.000000	0.500455	0.510661	0.798139	0.658363	-0.002093
41032.000000	0.500450	0.510658	0.798146	0.658375	-0.002097
41033.000000	0.500447	0.510657	0.798147	0.658377	-0.002100
41034.000000	0.500444	0.510655	0.798145	0.658374	-0.002091
41035.000000	0.500440	0.510652	0.798145	0.658372	-0.002080
41036.000000	0.500441	0.510648	0.798145	0.658372	-0.002074
41037.000000	0.500438	0.510644	0.798148	0.658377	-0.002075
41038.000000	0.500438	0.510645	0.798154	0.658387	-0.002082
41039.000000	0.500439	0.510645	0.798160	0.658398	-0.002096
41040.000000	0.500444	0.510640	0.798162	0.658401	-0.002107
41041.000000	0.500446	0.510643	0.798163	0.658403	-0.002111
41042.000000	0.500440	0.510638	0.798165	0.658406	-0.002106
41043.000000	0.500436	0.510631	0.798168	0.658409	-0.002099
41044.000000	0.500432	0.510627	0.798171	0.658414	-0.002101
41045.000000	0.500427	0.510624	0.798174	0.658419	-0.002107
41046.000000	0.500425	0.510624	0.798172	0.658416	-0.002108
41047.000000	0.500425	0.510629	0.798171	0.658413	-0.002109
41048.000000	0.500428	0.510638	0.798170	0.658411	-0.002113
41049.000000	0.500429	0.510649	0.798169	0.658410	-0.002111
41050.000000	0.500425	0.510645	0.798173	0.658416	-0.002108
41051.000000	0.500428	0.510644	0.798175	0.658420	-0.002106
41052.000000	0.500426	0.510642	0.798181	0.658431	-0.002113
41053.000000	0.500424	0.510647	0.798184	0.658435	-0.002116
41054.000000	0.500425	0.510647	0.798185	0.658437	-0.002119
41055.000000	0.500427	0.510642	0.798186	0.658437	-0.002127
41056.000000	0.500431	0.510646	0.798185	0.658435	-0.002133
41057.000000	0.500433	0.510655	0.798182	0.658431	-0.002139
41058.000000	0.500428	0.510649	0.798179	0.658426	-0.002144
41059.000000	0.500427	0.510644	0.798176	0.658420	-0.002143
41060.000000	0.500427	0.510643	0.798176	0.658420	-0.002134
41061.000000	0.500426	0.510637	0.798179	0.658426	-0.002131
41062.000000	0.500422	0.510631	0.798176	0.658421	-0.002137
41063.000000	0.500425	0.510633	0.798175	0.658419	-0.002138
41064.000000	0.500425	0.510632	0.798182	0.658432	-0.002122
41065.000000	0.500419	0.510624	0.798187	0.658440	-0.002104
41066.000000	0.500426	0.510622	0.798190	0.658445	-0.002089
41067.000000	0.500434	0.510626	0.798196	0.658456	-0.002097
41068.000000	0.500438	0.510623	0.798200	0.658463	-0.002110
41069.000000	0.500437	0.510617	0.798200	0.658463	-0.002106
41070.000000	0.500432	0.510611	0.798205	0.658471	-0.002088
41071.000000	0.500426	0.510607	0.798205	0.658471	-0.002074
41072.000000	0.500421	0.510605	0.798203	0.658467	-0.002062
41073.000000	0.500418	0.510604	0.798200	0.658462	-0.002059
41074.000000	0.500415	0.510603	0.798200	0.658462	-0.002070
41075.000000	0.500419	0.510600	0.798201	0.658464	-0.002075
41076.000000	0.500421	0.510597	0.798206	0.658472	-0.002077
41077.000000	0.500423	0.510600	0.798207	0.658474	-0.002071
41078.000000	0.500424	0.510610	0.798206	0.658471	-0.002064
41079.000000	0.500425	0.510622	0.798209	0.658476	-0.002060
41080.000000	0.500431	0.510635	0.798212	0.658480	-0.002068
41081.000000	0.500432	0.510647	0.798214	0.658484	-0.002085
41082.000000	0.500435	0.510654	0.798212	0.658481	-0.002094
41083.000000	0.500440	0.510659	0.798206	0.658472	-0.002092
41084.000000	0.500444	0.510655	0.798202	0.658465	-0.002093
41085.000000	0.500444	0.510655	0.798208	0.658477	-0.002097
41086.000000	0.500444	0.510654	0.798209	0.658479	-0.002096
41087.000000	0.500447	0.510654	0.798209	0.658479	-0.002084
41088.000000	0.500452	0.510654	0.798208	0.658476	-0.002078
41089.000000	0.500455	0.510662	0.798214	0.658488	-0.002083
41090.000000	0.500453	0.510657	0.798216	0.658490	-0.002079
41091.000000	0.500451	0.510657	0.798216	0.658489	-0.002075
41092.000000	0.500448	0.510655	0.798214	0.658487	-0.002073
41093.000000	0.500448	0.510653	0.798218	0.658493	-0.002085
41094.000000	0.500446	0.510651	0.798218	0.658493	-0.002095
41095.000000	0.500444	0.510650	0.798214	0.658487	-0.002096
41096.000000	0.500446	0.510649	0.798213	0.658484	-0.002104
41097.000000	0.500444	0.510647	0.798213	0.658484	-0.002112
41098.000000	0.500444	0.510646	0.798210	0.658479	-0.002106
41099.000000	0.500444	0.510643	0.798212	0.658482	-0.002106
41100.000000	0.500446	0.510640	0.798212	0.658481	-0.002112
41101.000000	0.500450	0.510640	0.798207	0.658475	-0.002112
41102.000000	0.500446	0.510633	0.798207	0.658473	-0.002108
41103.000000	0.500452	0.510630	0.798205	0.658471	-0.002103
41104.000000	0.500452	0.510632	0.798207	0.658474	-0.002095
41105.000000	0.500455	0.510635	0.798209	0.658476	-0.002091
41106.000000	0.500459	0.510633	0.798209	0.658476	-0.002087
41107.000000	0.500457	0.510635	0.798211	0.658481	-0.002087
41108.000000	0.500454	0.510628	0.798208	0.658475	-0.002095
41109.000000	0.500452	0.510621	0.798210	0.658478	-0.002104
41110.000000	0.500458	0.510617	0.798210	0.658477	-0.002109
41111.000000	0.500460	0.510613	0.798211	0.658479	-0.002102
41112.000000	0.500463	0.510611	0.798211	0.658479	-0.002096
41113.000000	0.500465	0.510608	0.798214	0.658483	-0.002093
41114.000000	0.500465	0.510612	0.798215	0.658485	-0.002083
41115.000000	0.500461	0.510619	0.798217	0.658487	-0.002071
41116.000000	0.500461	0.510615	0.798213	0.658481	-0.002071
41117.000000	0.500457	0.510614	0.798212	0.658479	-0.002081
41118.000000	0.500454	0.510612	0.798211	0.658478	-0.002093
41119.000000	0.500449	0.510606	0.798206	0.658470	-0.002098
41120.000000	0.500447	0.510608	0.798204	0.658467	-0.002105
41121.000000	0.500446	0.510605	0.798202	0.658464	-0.002111
41122.000000	0.500451	0.510606	0.798203	0.658465	-0.002122
41123.000000	0.500450	0.510607	0.798207	0.658471	-0.002136
41124.000000	0.500449	0.510610	0.798206	0.658470	-0.002148
41125.000000	0.500445	0.510604	0.798206	0.658468	-0.002156
41126.000000	0.500441	0.510597	0.798206	0.658468	-0.002164
41127.000000	0.500435	0.510592	0.798207	0.658469	-0.002164
41128.000000	0.500428	0.510588	0.798210	0.658474	-0.002163
41129.000000	0.500425	0.510580	0.798212	0.658476	-0.002168
41130.000000	0.500417	0.510573	0.798215	0.658481	-0.002180
41131.000000	0.500415	0.510568	0.798219	0.658489	-0.002194
41132.000000	0.500410	0.510564	0.798216	0.658484	-0.002203
41133.000000	0.500409	0.510564	0.798214	0.658480	-0.002209
41134.000000	0.500403	0.510557	0.798212	0.658477	-0.002217
41135.000000	0.500400	0.510555	0.798208	0.658470	-0.002222
41136.000000	0.500396	0.510557	0.798204	0.658464	-0.002223
41137.000000	0.500395	0.510558	0.798202	0.658461	-0.002218
41138.000000	0.500392	0.510559	0.798203	0.658462	-0.002206
41139.000000	0.500393	0.510555	0.798200	0.658457	-0.002201
41140.000000	0.500390	0.510551	0.798197	0.658453	-0.002206
41141.000000	0.500389	0.510548	0.798202	0.658462	-0.002220
41142.000000	0.500388	0.510543	0.798204	0.658465	-0.002235
41143.000000	0.500399	0.510544	0.798202	0.658460	-0.002232
41144.000000	0.500403	0.510557	0.798207	0.658469	-0.002222
41145.000000	0.500406	0.510567	0.798206	0.658467	-0.002216
41146.000000	0.500402	0.510563	0.798206	0.658466	-0.002217
41147.000000	0.500400	0.510557	0.798203	0.658462	-0.002214
41148.000000	0.500399	0.510550	0.798198	0.658455	-0.002208
41149.000000	0.500399	0.510553	0.798196	0.658451	-0.002204
41150.000000	0.500400	0.510555	0.798198	0.658454	-0.002203
41151.000000	0.500401	0.510553	0.798196	0.658451	-0.002209
41152.000000	0.500401	0.510563	0.798198	0.658453	-0.002222
41153.000000	0.500401	0.510571	0.798201	0.658459	-0.002235
41154.000000	0.500393	0.510564	0.798205	0.658464	-0.002248
41155.000000	0.500390	0.510556	0.798205	0.658464	-0.002249
41156.000000	0.500390	0.510554	0.798205	0.658464	-0.002241
41157.000000	0.500386	0.510556	0.798206	0.658466	-0.002231
41158.000000	0.500383	0.510561	0.798208	0.658469	-0.002220
41159.000000	0.500382	0.510554	0.798213	0.658477	-0.002204
41160.000000	0.500379	0.510551	0.798216	0.658481	-0.002195
41161.000000	0.500375	0.510553	0.798215	0.658480	-0.002196
41162.000000	0.500374	0.510552	0.798213	0.658476	-0.002189
41163.000000	0.500373	0.510547	0.798213	0.658476	-0.002181
41164.000000	0.500374	0.510553	0.798213	0.658475	-0.002172
41165.000000	0.500376	0.510562	0.798209	0.658469	-0.002169
41166.000000	0.500373	0.510554	0.798205	0.658462	-0.002177
41167.000000	0.500372	0.510548	0.798204	0.658461	-0.002183
41168.000000	0.500371	0.510542	0.798201	0.658456	-0.002188
41169.000000	0.500379	0.510545	0.798203	0.658460	-0.002175
41170.000000	0.500385	0.510550	0.798204	0.658460	-0.002164
41171.000000	0.500386	0.510559	0.798205	0.658461	-0.002170
41172.000000	0.500387	0.510563	0.798208	0.658466	-0.002180
41173.000000	0.500386	0.510559	0.798207	0.658464	-0.002183
41174.000000	0.500394	0.510571	0.798207	0.658464	-0.002191
41175.000000	0.500395	0.510583	0.798206	0.658463	-0.002200
41176.000000	0.500392	0.510583	0.798203	0.658458	-0.002204
41177.000000	0.500392	0.510584	0.798202	0.658456	-0.002201
41178.000000	0.500389	0.510578	0.798204	0.658458	-0.002187
41179.000000	0.500390	0.510584	0.798207	0.658462	-0.002175
41180.000000	0.500391	0.510585	0.798208	0.658465	-0.002180
41181.000000	0.500399	0.510602	0.798212	0.658470	-0.002198
41182.000000	0.500401	0.510602	0.798208	0.658464	-0.002198
41183.000000	0.500399	0.510596	0.798208	0.658464	-0.002194
41184.000000	0.500401	0.510593	0.798211	0.658468	-0.002199
41185.000000	0.500406	0.510592	0.798213	0.658472	-0.002202
41186.000000	0.500406	0.510591	0.798216	0.658476	-0.002202
41187.000000	0.500404	0.510587	0.798221	0.658484	-0.002196
41188.000000	0.500399	0.510577	0.798225	0.658492	-0.002197
41189.000000	0.500394	0.510568	0.798229	0.658499	-0.002207
41190.000000	0.500393	0.510566	0.798236	0.658510	-0.002223
41191.000000	0.500392	0.510561	0.798239	0.658515	-0.002238
41192.000000	0.500391	0.510564	0.798244	0.658524	-0.002249
41193.000000	0.500388	0.510560	0.798243	0.658521	-0.002255
41194.000000	0.500384	0.510554	0.798237	0.658512	-0.002257
41195.000000	0.500388	0.510550	0.798235	0.658509	-0.002256
41196.000000	0.500391	0.510552	0.798235	0.658509	-0.002252
41197.000000	0.500397	0.510555	0.798233	0.658506	-0.002253
41198.000000	0.500398	0.510565	0.798236	0.658511	-0.002250
41199.000000	0.500398	0.510569	0.798236	0.658511	-0.002247
41200.000000	0.500394	0.510566	0.798235	0.658508	-0.002247
41201.000000	0.500390	0.510563	0.798236	0.658510	-0.002248
41202.000000	0.500393	0.510564	0.798235	0.658508	-0.002250
41203.000000	0.500388	0.510557	0.798235	0.658507	-0.002244
41204.000000	0.500383	0.510549	0.798235	0.658506	-0.002237
41205.000000	0.500377	0.510540	0.798231	0.658500	-0.002239
41206.000000	0.500373	0.510534	0.798226	0.658493	-0.002242
41207.000000	0.500370	0.510534	0.798224	0.658490	-0.002238
41208.000000	0.500369	0.510541	0.798227	0.658494	-0.002224
41209.000000	0.500369	0.510555	0.798232	0.658503	-0.002205
41210.000000	0.500369	0.510556	0.798234	0.658506	-0.002189
41211.000000	0.500364	0.510551	0.798232	0.658502	-0.002182
41212.000000	0.500363	0.510554	0.798235	0.658507	-0.002167
41213.000000	0.500365	0.510555	0.798240	0.658517	-0.002148
41214.000000	0.500364	0.510560	0.798238	0.658513	-0.002142
41215.000000	0.500361	0.510556	0.798234	0.658507	-0.002145
41216.000000	0.500357	0.510551	0.798235	0.658508	-0.002157
41217.000000	0.500360	0.510556	0.798237	0.658512	-0.002171
41218.000000	0.500362	0.510553	0.798239	0.658514	-0.002177
41219.000000	0.500359	0.510550	0.798245	0.658525	-0.002183
41220.000000	0.500357	0.510545	0.798247	0.658528	-0.002181
41221.000000	0.500360	0.510540	0.798244	0.658523	-0.002183
41222.000000	0.500360	0.510540	0.798245	0.658524	-0.002183
41223.000000	0.500365	0.510538	0.798248	0.658529	-0.002179
41224.000000	0.500366	0.510539	0.798251	0.658535	-0.002185
41225.000000	0.500366	0.510538	0.798256	0.658544	-0.002195
41226.000000	0.500365	0.510540	0.798260	0.658549	-0.002202
41227.000000	0.500363	0.510541	0.798259	0.658547	-0.002206
41228.000000	0.500358	0.510543	0.798256	0.658542	-0.002212
41229.000000	0.500357	0.510545	0.798250	0.658534	-0.002217
41230.000000	0.500364	0.510543	0.798246	0.658528	-0.002219
41231.000000	0.500367	0.510540	0.798246	0.658526	-0.002224
41232.000000	0.500368	0.510538	0.798250	0.658534	-0.002226
41233.000000	0.500364	0.510533	0.798251	0.658535	-0.002221
41234.000000	0.500361	0.510526	0.798255	0.658542	-0.002219
41235.000000	0.500356	0.510519	0.798257	0.658545	-0.002222
41236.000000	0.500354	0.510512	0.798255	0.658541	-0.002231
41237.000000	0.500350	0.510506	0.798253	0.658538	-0.002237
41238.000000	0.500349	0.510512	0.798250	0.658533	-0.002240
