t	Ecin	Epot	Rg	buf4	buf5
153.000000	0.299304	-6.020702	3.161239	11.545607	-0.014458
154.000000	0.299509	-6.024193	3.155032	11.502242	-0.014264
155.000000	0.300205	-6.029420	3.148676	11.458417	-0.014196
156.000000	0.301087	-6.034748	3.142415	11.415206	-0.014248
157.000000	0.301647	-6.039017	3.136285	11.372770	-0.014443
158.000000	0.301518	-6.042887	3.130358	11.331422	-0.014753
159.000000	0.301509	-6.047086	3.124357	11.289941	-0.015050
160.000000	0.301700	-6.052936	3.118071	11.247433	-0.015287
161.000000	0.301686	-6.059130	3.111946	11.205806	-0.015470
162.000000	0.301721	-6.065875	3.105713	11.163915	-0.015582
163.000000	0.302324	-6.073465	3.099544	11.122488	-0.015627
164.000000	0.303298	-6.081941	3.093474	11.081662	-0.015529
165.000000	0.304622	-6.090764	3.087433	11.041145	-0.015265
166.000000	0.305679	-6.098506	3.081448	11.001049	-0.014835
167.000000	0.305855	-6.104574	3.075879	10.962895	-0.014427
168.000000	0.306011	-6.110808	3.070631	10.926299	-0.014068
169.000000	0.306251	-6.119141	3.065179	10.888979	-0.013757
170.000000	0.306498	-6.128743	3.059663	10.851552	-0.013558
171.000000	0.306992	-6.136942	3.054245	10.814708	-0.013465
172.000000	0.307710	-6.143064	3.049357	10.780320	-0.013473
173.000000	0.308251	-6.149185	3.044446	10.745980	-0.013532
174.000000	0.308794	-6.155202	3.039716	10.712581	-0.013607
175.000000	0.309155	-6.162117	3.035047	10.679600	-0.013662
176.000000	0.309280	-6.167299	3.030694	10.648174	-0.013720
177.000000	0.309420	-6.169977	3.026497	10.617584	-0.013844
178.000000	0.309280	-6.174372	3.022269	10.586988	-0.013951
179.000000	0.308969	-6.179016	3.017922	10.555982	-0.013992
180.000000	0.308818	-6.183174	3.013304	10.523901	-0.014011
181.000000	0.308983	-6.187350	3.008967	10.493196	-0.013977
182.000000	0.308752	-6.191383	3.004792	10.463332	-0.013874
183.000000	0.308324	-6.196051	3.000746	10.434179	-0.013751
184.000000	0.308005	-6.201364	2.996688	10.405084	-0.013600
185.000000	0.307694	-6.206214	2.992734	10.376579	-0.013455
186.000000	0.307511	-6.210481	2.988897	10.348715	-0.013296
187.000000	0.307802	-6.212904	2.985358	10.322336	-0.013085
188.000000	0.308338	-6.211660	2.982288	10.298283	-0.012888
189.000000	0.308924	-6.210134	2.979173	10.274110	-0.012817
190.000000	0.309578	-6.209104	2.975763	10.248644	-0.012791
191.000000	0.309689	-6.207254	2.972969	10.226226	-0.012726
192.000000	0.310198	-6.204278	2.970854	10.207291	-0.012673
193.000000	0.310863	-6.200907	2.970091	10.195779	-0.012611
194.000000	0.311853	-6.197592	2.970814	10.193095	-0.012563
195.000000	0.312752	-6.192846	2.971575	10.190727	-0.012468
196.000000	0.313133	-6.187384	2.972031	10.186534	-0.012490
197.000000	0.313524	-6.183745	2.972518	10.182605	-0.012501
198.000000	0.313763	-6.181121	2.972877	10.177965	-0.012626
199.000000	0.313634	-6.178018	2.973470	10.174831	-0.012839
